Name,ID,Has Item,Mod,Class,Display Name
gtneioreplugin:blockDimensionDisplay_En,3687,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T5: Enceladus
gtneioreplugin:blockDimensionDisplay_Mi,3688,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T5: Miranda
gtneioreplugin:blockDimensionDisplay_Ob,3689,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T5: Oberon
gtneioreplugin:blockDimensionDisplay_Ti,3690,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T5: Titan
gtneioreplugin:blockDimensionDisplay_Ra,3691,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T5: Ross128ba
gtneioreplugin:blockDimensionDisplay_Pr,3692,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T6: Proteus
gtneioreplugin:blockDimensionDisplay_Tr,3693,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T6: Triton
gtneioreplugin:blockDimensionDisplay_Ha,3694,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T7: Haumea
gtneioreplugin:blockDimensionDisplay_KB,3695,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T7: Kuiper Belt
gtneioreplugin:blockDimensionDisplay_MM,3696,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T7: Makemake
gtneioreplugin:blockDimensionDisplay_Pl,3697,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T7: Pluto
gtneioreplugin:blockDimensionDisplay_BC,3698,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T8: Barnard C
gtneioreplugin:blockDimensionDisplay_BE,3699,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T8: Barnard E
gtneioreplugin:blockDimensionDisplay_BF,3700,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T8: Barnard F
gtneioreplugin:blockDimensionDisplay_CB,3701,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T8: α Centauri Bb
gtneioreplugin:blockDimensionDisplay_TE,3702,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T8: T Ceti E
gtneioreplugin:blockDimensionDisplay_VB,3703,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T8: Vega B
gtneioreplugin:blockDimensionDisplay_An,3704,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T9: Anubis
gtneioreplugin:blockDimensionDisplay_Ho,3705,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T9: Horus
gtneioreplugin:blockDimensionDisplay_Mh,3706,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T9: Maahes
gtneioreplugin:blockDimensionDisplay_MB,3707,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T9: Mehen Belt
gtneioreplugin:blockDimensionDisplay_Np,3708,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T9: Neper
gtneioreplugin:blockDimensionDisplay_Se,3709,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T9: Seth
gtneioreplugin:blockDimensionDisplay_DD,3710,true,gtneioreplugin,gtneioreplugin.plugin.block.BlockDimensionDisplay,T10: Deep Dark
ProjRed|Illumination:projectred.illumination.lamp,3711,true,ProjRed|Illumination,mrtjp.projectred.illumination.BlockLamp,White Lamp
ProjRed|Illumination:projectred.illumination.airousLight,3712,true,ProjRed|Illumination,mrtjp.projectred.illumination.BlockAirousLight,Airous Light
bartworks:coloredFluidBlock,3713,true,bartworks,bartworks.common.blocks.BlockBioFluid,Bio Fluid Block
bartworks:bw.blockores.01,3714,true,bartworks,bartworks.system.material.BWMetaGeneratedOres,_NULL Ore
bartworks:bw.blockores.02,3715,true,bartworks,bartworks.system.material.BWMetaGeneratedSmallOres,Small _NULL Ore
bartworks:bw.werkstoffblocks.01,3716,true,bartworks,bartworks.system.material.BWMetaGeneratedWerkstoffBlocks,Block of _NULL
bartworks:bw.werkstoffblockscasing.01,3717,true,bartworks,bartworks.system.material.BWMetaGeneratedBlocksCasing,Bolted _NULL Casing
bartworks:bw.werkstoffblockscasingadvanced.01,3718,true,bartworks,bartworks.system.material.BWMetaGeneratedBlocksCasing,Rebolted _NULL Casing
bartworks:BW_FakeGlasBlock,3719,true,bartworks,bartworks.common.blocks.BWBlocksGlass,Borosilicate Glass Block
bartworks:BW_FakeGlasBlocks2,3720,true,bartworks,bartworks.common.blocks.BWBlocksGlass2,Borosilicate Glass Block
bartworks:BW_Machinery_Casings,3721,true,bartworks,bartworks.common.blocks.BWBlocks,Nickel-Zinc Ferrite Block
bartworks:BWRotorBlock,3722,true,bartworks,bartworks.common.blocks.BWMachineBlockContainer,Primitive Kinetic Shaftbox
bartworks:BWHeatedWaterPumpBlock,3723,true,bartworks,bartworks.common.blocks.BWTileEntityContainer,Simple Stirling Water Pump
bartworks:BW_ItemBlocks,3724,true,bartworks,bartworks.common.blocks.BWBlocks,Etched Lapis Cell
bartworks:GT_LESU_CASING,3725,true,bartworks,bartworks.common.blocks.BWBlocks,LESU Casing
IC2NuclearControl:blockNuclearControlMain,3726,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.blocks.BlockNuclearControlMain,Thermal Monitor
IC2NuclearControl:blockNuclearControlLight,3727,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.blocks.BlockNuclearControlLight,White Lamp
IC2NuclearControl:networkLink,3728,true,IC2NuclearControl,shedar.mods.ic2.nuclearcontrol.crossmod.appeng.BlockNetworkLink,ME Network Monitor
miscutils:miscutils.blockcasings,3729,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaCasingBlocks,Centrifuge Casing
miscutils:gtplusplus.blockcasings.2,3730,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaCasingBlocks2,Thermal Processing Casing
miscutils:gtplusplus.blockcasings.3,3731,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaCasingBlocks3,Aquatic Casing
miscutils:gtplusplus.blockcasings.4,3732,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaCasingBlocks4,gtplusplus.blockcasings.4.0.name
miscutils:gtplusplus.blockcasings.5,3733,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaCasingBlocks5,IsaMill Exterior Casing
miscutils:gtplusplus.blockcasings.6,3734,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaCasingBlocks6,Fusion Machine Casing MK IV
miscutils:gtplusplus.blocktieredcasings.1,3735,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaTieredCasingBlocks1,Integral Encasement I
miscutils:gtplusplus.blockspecialcasings.1,3736,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaSpecialMultiCasings,Turbine Shaft
miscutils:gtplusplus.blockspecialcasings.3,3737,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaSpecialMultiCasings2,Resonance Chamber I
miscutils:gtplusplus.blockspecialcasings.2,3738,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaSpecialMachineCasings,Strong Bronze Machine Casing
miscutils:gtplusplus.blockcasings.pipesgears,3739,true,miscutils,gtPlusPlus.xmod.gregtech.common.blocks.GregtechMetaCasingBlocksPipeGearbox,Eglin Steel Gear Box Casing
gtnhintergalactic:spaceelevatorcable,3740,true,gtnhintergalactic,gtnhintergalactic.block.BlockSpaceElevatorCable,Space Elevator Cable
gtnhintergalactic:gt.blockcasingsSE,3741,true,gtnhintergalactic,gtnhintergalactic.block.BlockCasingSpaceElevator,Space Elevator Base Casing
gtnhintergalactic:gt.blockcasingsSEMotor,3742,true,gtnhintergalactic,gtnhintergalactic.block.BlockCasingSpaceElevatorMotor,Space Elevator Motor MK-I
littletiles:LTColoredBlock,3743,true,littletiles,com.creativemd.littletiles.common.blocks.BlockLTColored,Dyeable Clean
littletiles:BlockLittleTiles,3744,true,littletiles,com.creativemd.littletiles.common.blocks.BlockTile,Little Tile
openglasses:openglassesterminal,3745,true,openglasses,com.bymarcin.openglasses.block.OpenGlassesTerminalBlock,Glasses Terminal
ProjRed|Expansion:projectred.expansion.machine1,3746,true,ProjRed|Expansion,mrtjp.projectred.expansion.BlockMachine,Inductive Furnace
ProjRed|Expansion:projectred.expansion.machine2,3747,true,ProjRed|Expansion,mrtjp.projectred.expansion.BlockMachine,Block Breaker
ProjRed|Exploration:projectred.exploration.ore,3748,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockOre,Ruby Ore
ProjRed|Exploration:projectred.exploration.stone,3749,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockDecoratives,Marble
ProjRed|Exploration:projectred.exploration.stonewalls,3750,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockDecorativeWalls,Marble Wall
ProjRed|Exploration:projectred.exploration.lily,3751,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockLily,Deviating Lily
ProjRed|Exploration:projectred.exploration.barrel,3752,true,ProjRed|Exploration,mrtjp.projectred.exploration.BlockBarrel,Item Barrel
ProjRed|Fabrication:projectred.integration.icblock,3753,true,ProjRed|Fabrication,mrtjp.projectred.fabrication.BlockICMachine,IC Workbench
Avaritia:infinitato,3754,true,Avaritia,fox.spiteful.avaritia.compat.botania.BlockInfinitato,Infinitato
miscutils:oreRareEarthI,3755,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Rare Earth (I) Ore
miscutils:oreRareEarthII,3756,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Rare Earth (II) Ore
miscutils:oreRareEarthIII,3757,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Rare Earth (III) Ore
etfuturum:chiseled_copper,3758,true,etfuturum,ganymedes01.etfuturum.blocks.BlockChiseledCopper,Chiseled Copper
etfuturum:button_jungle,3759,true,etfuturum,ganymedes01.etfuturum.blocks.BlockWoodButton,Jungle Button
chisel:fir_planks,3760,true,chisel,team.chisel.block.BlockCarvable,Fir Wood Planks
modernmarkings:tile.floor_marking_white_sideline,3761,true,modernmarkings,modernmarkings.blocks.MarkingFloor,White Sideline Floor Marking
etfuturum:copper_block,3762,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopper,Block of Copper
etfuturum:cobbled_deepslate_stairs,3763,true,etfuturum,ganymedes01.etfuturum.blocks.BaseStairs,Cobbled Deepslate Stairs
etfuturum:oxidized_cut_copper_stairs,3764,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCutCopperStairs,Oxidized Cut Copper Stairs
etfuturum:light_gray_bed,3765,true,etfuturum,ganymedes01.etfuturum.blocks.BlockDyedBed,Light Gray Bed
etfuturum:cherry_button,3766,true,etfuturum,ganymedes01.etfuturum.blocks.BlockWoodButton,Cherry Button
etfuturum:ancient_debris,3767,true,etfuturum,ganymedes01.etfuturum.blocks.BlockAncientDebris,Ancient Debris
etfuturum:budding_amethyst,3768,true,etfuturum,ganymedes01.etfuturum.blocks.BlockBuddingAmethyst,Budding Amethyst
etfuturum:wither_rose,3769,true,etfuturum,ganymedes01.etfuturum.blocks.BlockWitherRose,Wither Rose
modernmarkings:tile.floor_marking_white_arrow,3770,true,modernmarkings,modernmarkings.blocks.MarkingFloor,White Arrow Floor Marking
etfuturum:mossy_stone_brick_stairs,3771,true,etfuturum,ganymedes01.etfuturum.blocks.BaseStairs,Mossy Stone Brick Stairs
etfuturum:deepslate_redstone_ore,3772,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateRedstoneOre,Deepslate Redstone Ore
etfuturum:double_purpur_slab,3773,true,etfuturum,ganymedes01.etfuturum.blocks.BlockPurpurSlab,Purpur Slab
modernmarkings:tile.floor_marking_blue_crossing,3774,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Blue Crossing Floor Marking
etfuturum:double_deepslate_slab,3775,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,Cobbled Deepslate Slab
modernmarkings:tile.floor_marking_white_crossing,3776,true,modernmarkings,modernmarkings.blocks.MarkingFloor,White Crossing Floor Marking
modernmarkings:tile.floor_marking_blue_end,3777,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Blue End Floor Marking
modernmarkings:tile.floor_marking_orange_crossing,3778,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Orange Crossing Floor Marking
chisel:pine_planks,3779,true,chisel,team.chisel.block.BlockCarvable,Pine Wood Planks
etfuturum:concrete,3780,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSubtypesBlock,White Concrete
etfuturum:honeycomb_block,3781,true,etfuturum,ganymedes01.etfuturum.blocks.BaseBlock,Honeycomb Block
etfuturum:smooth_red_sandstone_slab,3782,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSmoothSandstoneSlab,Smooth Red Sandstone Slab
etfuturum:waxed_oxidized_copper_trapdoor,3783,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopperTrapdoor,Waxed Oxidized Copper Trapdoor
etfuturum:gray_glazed_terracotta,3784,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Gray Glazed Terracotta
etfuturum:copper_bulb,3785,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopperBulb,Copper Bulb
etfuturum:purpur_slab,3786,true,etfuturum,ganymedes01.etfuturum.blocks.BlockPurpurSlab,Purpur Slab
Botania:flower_structurelib,3787,true,Botania,vazkii.botania.common.block.tile.TileEnchanter.StructureLibFlower,Any Botania Flower
etfuturum:end_bricks,3788,true,etfuturum,ganymedes01.etfuturum.blocks.BlockEndBricks,End Stone Bricks
etfuturum:waxed_exposed_cut_copper_stairs,3789,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCutCopperStairs,Waxed Exposed Cut Copper Stairs
modernmarkings:tile.floor_marking_orange_t_crossing,3790,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Orange T Crossing Floor Marking
etfuturum:stonecutter,3791,true,etfuturum,ganymedes01.etfuturum.blocks.BlockStonecutter,Stonecutter
etfuturum:shulker_box,3792,true,etfuturum,ganymedes01.etfuturum.blocks.BlockShulkerBox,Shulker Box
etfuturum:waxed_oxidized_cut_copper_stairs,3793,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCutCopperStairs,Waxed Oxidized Cut Copper Stairs
modernmarkings:tile.floor_marking_yellow_arrow,3794,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Yellow Arrow Floor Marking
etfuturum:smooth_quartz_slab,3795,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSmoothQuartzSlab,Smooth Quartz Slab
etfuturum:wall_sign_jungle,3796,false,null,ganymedes01.etfuturum.blocks.BlockWoodSign,null
appliedenergistics2:tile.BlockCreativeEnergyController,3797,true,appliedenergistics2,appeng.block.networking.BlockCreativeEnergyController,Neutronium-Infused ME Controller
etfuturum:pressure_plate_dark_oak,3798,true,etfuturum,ganymedes01.etfuturum.blocks.BlockWoodPressurePlate,Dark Oak Pressure Plate
etfuturum:amethyst_block,3799,true,etfuturum,ganymedes01.etfuturum.blocks.BlockAmethystBlock,Amethyst Block
etfuturum:lantern,3800,true,etfuturum,ganymedes01.etfuturum.blocks.BlockLantern,Lantern
etfuturum:waxed_copper_trapdoor,3801,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopperTrapdoor,Waxed Copper Trapdoor
etfuturum:potion_cauldron,3802,false,null,ganymedes01.etfuturum.blocks.BlockPotionCauldron,null
etfuturum:sign_birch,3803,false,null,ganymedes01.etfuturum.blocks.BlockWoodSign,null
etfuturum:double_smooth_quartz_slab,3804,true,etfuturum,ganymedes01.etfuturum.blocks.BlockSmoothQuartzSlab,Smooth Quartz Slab
chisel:mangrove_planks,3805,true,chisel,team.chisel.block.BlockCarvable,Mangrove Wood Planks
chisel:hellbark_planks,3806,true,chisel,team.chisel.block.BlockCarvable,Hellbark Wood Planks
modernmarkings:tile.floor_marking_letter_y,3807,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Letter Y Floor Marking
modernmarkings:tile.floor_marking_letter_z,3808,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Letter Z Floor Marking
modernmarkings:tile.wall_marking_exit,3809,true,modernmarkings,modernmarkings.blocks.MarkingWall,Exit Wall Marking
dreamcraft:tile.ManaPowder,3810,true,dreamcraft,eu.usrv.yamcore.blocks.BlockBase,Mana Powder Block
etfuturum:mossy_cobblestone_stairs,3811,true,etfuturum,ganymedes01.etfuturum.blocks.BaseStairs,Mossy Cobblestone Stairs
etfuturum:lily_of_the_valley,3812,true,etfuturum,ganymedes01.etfuturum.blocks.BaseFlower,Lily of the Valley
modernmarkings:tile.wall_marking_number_0,3813,true,modernmarkings,modernmarkings.blocks.MarkingWall,0 Wall Marking
modernmarkings:tile.wall_marking_number_1,3814,true,modernmarkings,modernmarkings.blocks.MarkingWall,1 Wall Marking
modernmarkings:tile.wall_marking_number_2,3815,true,modernmarkings,modernmarkings.blocks.MarkingWall,2 Wall Marking
modernmarkings:tile.wall_marking_number_3,3816,true,modernmarkings,modernmarkings.blocks.MarkingWall,3 Wall Marking
modernmarkings:tile.wall_marking_number_4,3817,true,modernmarkings,modernmarkings.blocks.MarkingWall,4 Wall Marking
modernmarkings:tile.wall_marking_number_5,3818,true,modernmarkings,modernmarkings.blocks.MarkingWall,5 Wall Marking
modernmarkings:tile.wall_marking_number_6,3819,true,modernmarkings,modernmarkings.blocks.MarkingWall,6 Wall Marking
modernmarkings:tile.wall_marking_number_7,3820,true,modernmarkings,modernmarkings.blocks.MarkingWall,7 Wall Marking
modernmarkings:tile.wall_marking_number_8,3821,true,modernmarkings,modernmarkings.blocks.MarkingWall,8 Wall Marking
modernmarkings:tile.wall_marking_number_9,3822,true,modernmarkings,modernmarkings.blocks.MarkingWall,9 Wall Marking
etfuturum:double_deepslate_brick_slab,3823,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,Deepslate Brick Slab
etfuturum:tinted_glass,3824,true,etfuturum,ganymedes01.etfuturum.blocks.BlockTintedGlass,Tinted Glass
modernmarkings:tile.wall_marking_number_dash,3825,true,modernmarkings,modernmarkings.blocks.MarkingWall,Dash Wall Marking
modernmarkings:tile.floor_marking_red_end,3826,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Red End Floor Marking
etfuturum:white_glazed_terracotta,3827,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,White Glazed Terracotta
etfuturum:end_brick_slab,3828,true,etfuturum,ganymedes01.etfuturum.blocks.BaseSlab,End Stone Brick Slab
modernmarkings:tile.wall_marking_symbol_electric,3829,true,modernmarkings,modernmarkings.blocks.MarkingWall,Electric Wall Marking
etfuturum:deepslate_copper_ore,3830,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateCopperOre,Deepslate Copper Ore
modernmarkings:tile.wall_marking_symbol_fluid,3831,true,modernmarkings,modernmarkings.blocks.MarkingWall,Fluid Wall Marking
modernmarkings:tile.floor_marking_orange_sideline,3832,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Orange Sideline Floor Marking
etfuturum:weathered_copper_door,3833,true,etfuturum,ganymedes01.etfuturum.blocks.BlockCopperDoor,Weathered Copper Door
Natura:GrassSlabDouble,3834,true,Natura,mods.natura.blocks.GrassSlab,Topiary Grass Slab
modernmarkings:tile.wall_marking_symbol_magic,3835,true,modernmarkings,modernmarkings.blocks.MarkingWall,Magic Wall Marking
etfuturum:deepslate_diamond_ore,3836,true,etfuturum,ganymedes01.etfuturum.blocks.ores.BlockDeepslateOre,Deepslate Diamond Ore
etfuturum:red_glazed_terracotta,3837,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Red Glazed Terracotta
modernmarkings:tile.wall_marking_symbol_production,3838,true,modernmarkings,modernmarkings.blocks.MarkingWall,Production Wall Marking
modernmarkings:tile.floor_marking_green_sideline,3839,true,modernmarkings,modernmarkings.blocks.MarkingFloor,Green Sideline Floor Marking
etfuturum:tuff_wall,3840,true,etfuturum,ganymedes01.etfuturum.blocks.BaseWall,Tuff Wall
etfuturum:red_sandstone_slab,3841,true,etfuturum,ganymedes01.etfuturum.blocks.BlockRedSandstoneSlab,Red Sandstone Slab
modernmarkings:tile.wall_marking_warning_danger,3842,true,modernmarkings,modernmarkings.blocks.MarkingWall,Warning Wall Marking
etfuturum:lime_glazed_terracotta,3843,true,etfuturum,ganymedes01.etfuturum.blocks.BlockGlazedTerracotta,Lime Glazed Terracotta
